USC00400271,205.39285
AGE00147704,227.90634
USC00054750,76.40437
USC00428600,131.53593
USC00123650,154.43716
USC00155243,191.36885
USC00253710,140.07182
USC00514091,237.95355
CA003023720,100.68306
USC00144588,174.4349
USC00333780,137.5847
USC00392927,130.9071
USC00417948,274.32935
USW00023034,259.73044
USC00241722,130.0697
USC00135638,144.81337
ASN00041038,275.5929
USC00108062,148.67169
USC00424233,182.52528
USC00451830,136.6175
USC00216795,90.47123
USC00306184,105.92896
CA001067881,109.775955
USC00417951,252.96848
USC00412266,269.39072
USC00391609,187.62122
USC00144598,173.11781
CA008104800,88.1612
USC00054734,110.0
ASN00041023,264.70993
USC00453546,167.79234
USC00474482,122.81644
USC00415272,251.86066
USC00388922,255.19328
USC00415274,286.56863
USC00427260,164.18651
USC00145972,177.51093
USC00350304,165.54121
USC00299085,136.8006
USC00314684,230.45082
USC00338656,147.1448
CA006131910,140.30602
USC00395228,138.83478
USC00024089,228.3224
USC00397882,127.14754
USC00291138,234.56557
USC00083163,267.4737
SZ000009480,169.89345
USC00118353,157.28688
CA003032680,116.63661
CA005062047,30.08192
USC00049367,246.46358
USC00301391,137.65027
USC00466867,170.14754
USC00246562,128.74329
USC00317727,203.42458
USC00247894,133.40384
USC00305748,120.59836
USC00202984,84.64286
USC00214989,130.73224
USC00050348,149.86885
USC00478827,119.38798
USC00131354,164.68484
CA006160465,99.03672
USC00364979,159.69315
USC00364972,130.5929
USW00093852,252.35246
USC00182905,170.5403
USC00300023,152.80055
USC00190538,135.28961
USC00486440,72.47541
USC00144665,178.13031
USC00350324,148.75957
USC00042728,219.84973
CA001070571,60.892563
USC00129040,167.69315
USC00363632,176.25479
USC00086210,264.4725
CA001143900,122.1583
USC00487760,132.44414
USC00245211,116.70219
USC00352997,123.67769
USC00314679,202.46461
CA004015325,94.425285
USC00351664,143.88155
USC00201675,143.37431
USC00363662,177.82466
USC00198470,138.63934
USC00478805,119.45786
USC00387631,238.76
GM000003342,126.62022
USC00361001,157.98355
USC00144608,180.55069
USC00486422,102.45
USC00080940,275.3377
USC00065309,154.66121
CA001066480,115.50546
USW00013713,207.87123
CA001086090,123.1634
CA008403500,85.092896
USC00042705,249.08333
USC00111767,167.30579
USW00093807,192.41493
USW00093808,201.45206
USC00287079,166.51093
USC00117067,167.96164
USC00323594,93.65804
USC00300015,125.068306
USC00250620,162.90555
USW00013724,150.65027
USC00424180,124.79235
USW00093809,181.69398
USC00105086,132.74585
USC00350356,135.92953
USC00157948,181.31694
USC00469078,250.53896
EI000003969,129.62296
USC00292436,248.9533
USC00118386,169.8599
CA006127887,100.3224
USC00246576,117.79945
USC00013399,225.08743
USC00111743,158.42465
RQC00667292,316.92624
USC00131319,137.6694
USC00309292,163.44263
USC00133985,56.29665
USC00017733,246.43517
CA004015360,66.18904
USC00120676,151.40437
USC00514938,256.5326
USW00093820,167.14207
USW00093822,158.59451
USC00349391,217.82513
USC00484695,94.75934
GM000003319,124.28962
USC00349395,232.19945
USC00293775,235.4114
USC00315965,208.22131
USC00334220,159.0
USC00203410,130.71477
CA006159459,151.42041
USC00403280,196.36986
USC00336085,138.2459
USC00197104,123.093666
USC00150490,193.37431
USC00136196,149.99724
USC00340908,190.55367
USC00116579,143.37874
USC00330775,148.25478
USC00242112,141.2964
USC00140201,186.45251
CA003054080,8.300885
USC00092966,257.26114
CA006034070,39.432278
USC00481610,94.565575
USC00185111,180.78572
USC00104588,131.09454
USC00408108,213.48732
USC00393440,163.71312
USC00195390,154.70732
USC00046252,191.98901
USC00230147,185.43875
USC00210515,48.711296
USC00355170,156.85329
USC00150481,193.82513
USC00308860,120.80548
USC00235834,183.1989
USC00220792,243.44598
USC00163794,234.80602
USC00410420,247.11201
USC00242122,133.05296
USC00142872,181.58356
USC00243455,136.23288
USC00132603,135.48088
USC00210541,153.70122
USC00205193,150.76384
USC00360530,77.23967
ASN00090015,165.59016
USC00348884,232.82417
USC00141559,192.44263
USC00210546,5.649007
USC00417079,224.54918
USC00240392,105.41868
USC00116558,175.01648
USC00422418,164.6048
USC00034251,207.82513
USC00299020,166.03099
CA003034480,131.74043
USC00431360,107.45091
USC00112193,166.73224
CA003072720,67.88525
USC00199731,123.31694
USC00512317,289.74506
USC00076020,190.02185
USC00186430,168.92622
USC00411772,256.3025
USC00380124,245.95833
USC00142894,196.63115
USC00346240,220.23224
USC00317789,203.72678
CA003072719,71.0685
USC00315123,210.22404
CA006150243,98.65574
USC00235861,195.95184
USC00211891,89.40437
USC00124168,195.87363
CA003050520,82.28962
CA004057120,70.8388
USC00058204,120.68579
USC00246510,5.096774
USC00300090,140.4754
USC00157091,181.97815
USC00441593,200.41791
USC00107673,144.1776
USC00105011,171.59016
USC00464230,222.0902
USC00243489,132.35504
USC00465563,249.65715
USC00124176,150.93716
LOE00105562,134.83606
USC00234544,205.40404
CA003036200,124.608696
USC00417020,264.21857
USC00023591,120.37171
USC00142835,189.70766
CA008300298,92.96722
USC00010252,255.78723
USC00406371,197.90437
USC00297277,165.88219
USC00092996,266.55173
USC00088040,267.26776
USC00196676,129.10928
CA005022051,61.789616
USC00476208,109.675
USC00194012,181.64832
KZ000028952,75.590164
USC00281708,170.56557
CA008105200,109.983284
UPM00033345,99.18033
USC00230165,207.0483
USC00254110,158.04657
CA005022040,93.00275
USC00346278,215.56198
CA005022041,70.78521
USC00303102,104.2459
USC00141522,185.91026
USC00201634,150.49727
USC00300085,148.98112
USC00380165,230.42297
CA006137285,120.58929
USC00223887,213.16873
USC00421272,164.15517
USC00291927,127.99727
USC00203391,105.57895
USC00024639,254.03522
USC00090140,250.43716
USC00173897,111.62327
USC00125337,154.72678
USC00254985,162.62192
USC00127999,164.71858
USC00364159,165.74316
CA005023243,77.800545
USC00478171,104.85849
CA006164297,105.9805
USC00137312,133.57822
USW00023170,186.42798
CA006111766,110.07377
USC00331220,177.58678
EN000026242,78.907104
USC00352168,165.04932
USC00180185,184.02466
USC00291939,213.97058
USC00090131,247.64832
USC00290600,251.63934
USC00228684,235.91762
USC00324925,103.142395
USC00340193,203.23824
USC00389469,231.30386
USC00365479,156.19125
USC00044232,210.31421
USC00333876,153.3589
USC00161891,239.06335
USC00352178,165.65341
USC00113335,149.71312
USC00176937,51.45625
USC00102676,93.38798
USC00466163,159.36185
USC00253630,150.27322
USC00164958,238.2718
USC00050909,62.669174
USC00454178,149.66154
USC00137340,154.66394
USC00331202,166.07104
USW00023194,190.1579
USC00458540,178.7062
USC00138668,147.13129
USC00356541,187.89565
USC00413668,292.52097
USC00411007,254.89548
USC00176902,115.88525
ASN00040264,265.09564
ASN00029004,325.041
USC00218419,98.724045
USC00344573,204.70412
USC00388114,219.56233
USC00202094,8.971831
ASN00017024,275.63388
USC00321871,88.16527
USC00472839,122.80875
USC00215392,52.770493
USC00411017,225.4918
USC00011324,240.30028
USC00275880,137.90164
USC00220730,213.20494
CA006111793,118.525375
CA006131388,132.04645
USC00091488,233.70718
USC00045532,235.41257
USC00264349,192.45628
CA004045660,4.9577465
USC00044208,134.2889
USC00229101,239.81894
USC00472822,94.41899
USC00454154,196.13165
USC00306224,132.97815
USC00057513,155.94843
USC00517421,287.32318
UPM00033846,118.87978
USC00438905,109.673134
USC00481770,129.05307
USC00095874,230.21039
USC00300937,129.9315
CA001146870,94.349724
CA006043930,74.27869
USC00101395,38.07627
CA004071960,-213.7742
USC00478110,116.88439
USC00058839,174.83662
USC00454169,180.17455
CA003072145,76.97175
USC00359604,149.16528
USC00033553,241.65428
UPM00033837,120.95355
USC00364190,172.61476
CA005012540,88.5765
USC00053146,170.59105
USC00442155,175.96703
USC00425610,177.80939
USC00291901,264.15918
USC00359616,144.29362
USC00160555,250.83836
USC00488385,73.30601
USC00241686,79.81967
USC00422592,131.59016
USC00315177,234.07104
USC00476398,107.411766
USC00253660,157.40164
USC00125322,180.17897
USC00425607,136.07222
CA005012520,122.53232
USC00241692,129.81593
USC00487045,99.01644
USC00240364,137.22253
USC00101380,166.25684
USC00095882,249.89041
USC00238051,183.2541
USC00394834,114.15301
ASN00040214,266.89343
USC00423056,122.8022
ITE00100554,171.04918
USC00155148,177.51642
ITE00100550,165.01366
USC00236233,183.81694
RQC00664910,299.56012
CA006100226,122.66871
USC00411073,269.5452
USC00254900,157.46005
CA005022790,78.091446
USC00103942,129.66667
USC00282130,-61.580647
USC00323686,107.52096
USC00365404,178.98596
USC00028162,173.87679
USC00459012,133.53735
USC00483595,82.31657
USC00461328,207.95706
USC00311695,203.24863
USC00415429,260.17212
USC00291080,184.5601
USC00053113,75.97541
USC00335664,146.47267
USC00424375,196.734
USC00042458,298.08334
USW00013777,172.63388
USC00118199,143.32417
CA005040675,67.2377
USC00216612,94.724045
USC00510832,248.22067
CA006169110,76.259705
USC00097600,222.0137
USW00013780,195.83879
CA00301AR54,71.44536
USC00204660,133.1922
USC00093271,218.15846
USC00127935,185.31967
USC00470265,116.59615
USW00013782,224.42622
USC00311677,221.2997
USC00419800,246.37158
GM000002716,124.27869
USC00143175,51.01613
USC00134228,141.9726
USC00398307,138.33888
USC00115901,136.7705
USC00428771,143.55191
USC00021511,199.39345
USC00260795,174.14206
USC00461319,217.86171
USC00190360,146.68579
USC00301401,115.955925
USC00140911,76.083336
USC00416794,229.2822
USC00451992,137.43062
USC00298501,182.75957
ASN00008151,249.61096
USC00475948,119.23416
USC00110203,128.58743
CA008403635,-13.457627
USC00508503,97.25
USC00147542,237.41898
USC00353445,186.90164
USC00248207,146.91803
USC00203337,124.54918
USC00482235,95.1264
USC00331278,142.95924
CA001168220,136.5
USC00258480,153.25137
USC00428705,154.3699
GM000010393,119.00546
USC00318292,218.14835
USC00475932,114.66393
ASN00030045,339.9235
USC00413691,247.86827
USC00109294,161.61493
CA004043888,148.20482
USC00055730,133.39345
USC00311655,224.61917
USC00194711,146.9178
CA007028120,92.88187
USC00391739,119.166664
USC00242950,57.7863
CA001123360,132.8825
USC00357814,154.3825
USC00098985,254.94118
USC00203362,138.0248
USC00397047,127.62363
USC00123527,157.53552
USC00292384,202.66203
CA007030447,40.081966
USC00411034,263.03552
USC00055722,170.13934
USC00470239,99.251366
USC00236294,195.0554
USC00043747,234.02083
USC00508525,0.11666667
USC00098974,265.1589
USC00202028,96.97591
USC00510840,260.63663
USC00161807,254.22131
USC00182700,175.26503
USC00042402,185.24109
USC00324958,88.61539
USC00458579,167.09836
USC00124867,160.4752
USC00320590,113.10989
USC00055717,169.80602
USC00323621,95.54645
USC00029420,245.94809
USC00291063,189.43259
USC00411048,250.49727
USC00049043,132.31421
USC00353471,178.65541
USC00144464,183.19832
USC00115943,174.2685
USC00188000,194.07123
USC00135517,157.05464
USW00023154,176.87143
USW00023157,197.0885
USC00016121,219.78688
ASN00030018,328.09863
USC00064767,148.6175
USC00123547,154.39276
USC00402108,203.24786
USC00040693,182.96175
USC00404771,192.00934
USC00357848,131.2623
USC00450628,87.064514
USC00096335,217.5726
CA001123390,55.822403
USC00423032,156.99039
USC00203379,132.16992
USC00394007,148.11813
USC00405108,205.65027
USW00093958,168.75137
USC00106257,137.06462
USC00304529,122.450745
USC00397992,138.69421
USW00093950,234.47815
USC00189435,164.09897
USC00420738,191.57143
USC00145856,171.64754
USC00348110,212.47253
USC00420730,176.17151
USC00112931,184.74043
USC00208159,94.68219
USC00369050,166.6776
USC00489615,136.6411
USC00336118,155.72404
USC00333085,143.46176
USC00349445,230.55357
USC00291018,153.67409
USC00418433,235.45355
USC00387722,231.04109
